,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
8621,33.73946061,-118.313406,Bat Cave,33.74232345,-118.321598,Government Building
8622,33.73946061,-118.313406,Iggy Ship Inc,33.73781204,-118.3094482,Building
8623,33.73946061,-118.313406,Peninsula Pharmacy,33.739166,-118.305473,Pharmacy
8624,33.73946061,-118.313406,Georges Pumpkin Patch,33.73586,-118.31725,General Entertainment
8625,33.73946061,-118.313406,Trinity Lutheran Church,33.73825329,-118.3090355,Church
8626,33.73946061,-118.313406,Precision Foot And Ankle Centers,33.7639,-118.3068,Doctor's Office
8627,33.73946061,-118.313406,Seafood Express,33.731949,-118.314175,Seafood Restaurant
8628,33.73946061,-118.313406,Look Whos Learning Preschool,33.746242,-118.308693,School
8629,33.73946061,-118.313406,Properties West Management,33.73683975,-118.3085716,Professional & Other Places
8630,33.73946061,-118.313406,The Sporting Place,33.737567,-118.309262,Sporting Goods Shop
8631,33.73946061,-118.313406,Twin Peaks,33.73651875,-118.3090451,Residential Building (Apartment / Condo)
8632,33.73946061,-118.313406,The Artemis Center For Healing & Growth,33.73675537,-118.3078995,Coworking Space
8633,33.96152081,-118.3934497,Maya Shoe Repair,33.959619,-118.393911,Shoe Store
8634,33.96152081,-118.3934497,My Kitchen,33.960335,-118.391995,Food Truck
8635,33.96152081,-118.3934497,Paco's Tacos,33.9596509,-118.3941266,Mexican Restaurant
8636,33.96152081,-118.3934497,G&M Gas Station,33.96015446,-118.3917388,Gas Station
8637,33.96152081,-118.3934497,A & A Liquor,33.959627,-118.393716,Liquor Store
8638,33.96152081,-118.3934497,Playa Vista Orthodontics,33.96019,-118.39571,Dentist's Office
8639,33.96152081,-118.3934497,Sassy Ladies Beauty Bar,33.95974374,-118.3943222,Health & Beauty Service
8640,33.96152081,-118.3934497,Baum Orthodontics,33.960204,-118.395717,Dentist's Office
8641,33.96152081,-118.3934497,L.A. Vista Cleaners,33.959619,-118.393911,Tailor Shop
8642,33.96152081,-118.3934497,camelot,33.960059,-118.394822,Nightclub
8643,33.96152081,-118.3934497,La International Floral,33.95888901,-118.3937302,Flower Shop
8644,33.96152081,-118.3934497,"Paul D. Campbell, DDS",33.960223,-118.3956818,Dentist's Office
8645,33.96152081,-118.3934497,Weatchestet Travel Service,33.959908,-118.394279,General Travel
8646,33.96152081,-118.3934497,Litigation Support and Testimony,33.9631,-118.3941,Miscellaneous Shop
8647,33.96152081,-118.3934497,Marina del rey middle school gym,33.96025595,-118.3924311,Gym / Fitness Center
8648,33.96152081,-118.3934497,Room Construction,33.96008585,-118.3924539,Hardware Store
8649,33.96152081,-118.3934497,Manchester Medical Group,33.95950317,-118.3943405,Medical School
8650,33.96152081,-118.3934497,LA Roof Top Patio,33.9611591,-118.3912842,Hookah Bar
8651,33.96152081,-118.3934497,BBQ Palace,33.96028097,-118.3922941,BBQ Joint
8652,33.96152081,-118.3934497,Delshad Family Dentistry,33.96017,-118.39582,Dentist's Office
8653,33.96152081,-118.3934497,Gingham Beauty Salon,33.959594,-118.39402,Nail Salon
8654,33.96152081,-118.3934497,Dr. Patel,34.02365,-118.171421,Doctor's Office
8655,33.96152081,-118.3934497,Jay Sison D.D.S.,33.960207,-118.395719,Dentist's Office
8656,33.96152081,-118.3934497,abdi loyola Medical Building,33.95974452,-118.3942112,Doctor's Office
8657,33.96152081,-118.3934497,Claire L. Ho DDS,33.960408,-118.395805,Dentist's Office
8658,33.96152081,-118.3934497,Home theater,33.9601752,-118.3924767,Theater
8659,33.96152081,-118.3934497,Lily's Courtyard Garden,33.96120071,-118.3914108,Garden
8660,33.96152081,-118.3934497,MDR library,33.96045396,-118.3924025,Library
8661,33.96152081,-118.3934497,Camelot,33.960181,-118.394731,Fraternity House
8662,33.96152081,-118.3934497,Ptcare,33.959908,-118.394295,Medical Center
8663,33.96152081,-118.3934497,Lax Massage,33.95954514,-118.3942032,Massage Studio
8664,33.96152081,-118.3934497,Downs Dental,33.96012548,-118.3953409,Dentist's Office
8665,33.96152081,-118.3934497,Marina Del Rey Dance,33.96041036,-118.3923569,Performing Arts Venue
8666,33.96152081,-118.3934497,Art,33.9602424,-118.392568,Art Gallery
8667,33.96152081,-118.3934497,Marina Del Rey Middle School Choir Room,33.9603739,-118.3923226,Music Venue
8668,33.96152081,-118.3934497,Green Diner,33.96022234,-118.3921287,Vegetarian / Vegan Restaurant
8669,33.96152081,-118.3934497,Jew Temple,33.960232,-118.392296,Synagogue
8670,33.96152081,-118.3934497,Manchester Urgent Care,33.95950317,-118.3943405,Urgent Care Center
8671,33.96152081,-118.3934497,Hollywood Bowl Shuttle - Westchester,33.959791,-118.395044,Bus Station
8672,33.96152081,-118.3934497,Westchester Pediatric Dentistry,33.960223,-118.3956818,Medical Center
8673,33.96152081,-118.3934497,Da Diner,33.96006939,-118.3922599,Diner
8674,33.96152081,-118.3934497,Physical Therapy Care,33.95946724,-118.3942717,Physical Therapist
8675,33.96152081,-118.3934497,Amazon Locker - Manchester/La Tijera,33.960342,-118.391545,Shipping Store
8676,34.15450423,-118.459559,Sugar Taco,34.153066,-118.460635,Vegetarian / Vegan Restaurant
8677,34.15450423,-118.459559,L'Occitane,34.15425292,-118.4603086,Cosmetics Shop
8678,34.15450423,-118.459559,Max Fitness Academy,34.15323301,-118.4609706,Gym / Fitness Center
8679,34.15450423,-118.459559,Rose's Nails,34.15305307,-118.4607932,Cosmetics Shop
8680,34.15450423,-118.459559,Tipsy Cow,34.15285655,-118.4599179,Pub
8681,34.15450423,-118.459559,Starbucks,34.152695,-118.46035,Coffee Shop
8682,34.15450423,-118.459559,Earth2Comics,34.15291743,-118.4603277,Bookstore
8683,34.15450423,-118.459559,Toast Cafe,34.15291778,-118.4597041,Kosher Restaurant
8684,34.15450423,-118.459559,The UPS Store,34.1524309,-118.4608433,Shipping Store
8685,34.15450423,-118.459559,The S.O.,34.154363,-118.4595272,Outdoors & Recreation
8686,34.15450423,-118.459559,The Harvest Bar Superfood Cafe,34.15266254,-118.4606066,Vegetarian / Vegan Restaurant
8687,34.15450423,-118.459559,Blu Jam Café,34.15306987,-118.461266,Café
8688,34.15450423,-118.459559,Kai Ramen,34.15269231,-118.4611258,Japanese Restaurant
8689,34.15450423,-118.459559,11:11 A.D.,34.152922,-118.460362,Tattoo Parlor
8690,34.15450423,-118.459559,Spoon Itt,34.15285128,-118.459568,Ice Cream Shop
8691,34.15450423,-118.459559,Modo Mio,34.15288014,-118.4602278,Italian Restaurant
8692,34.15450423,-118.459559,8oz Poke,34.15254121,-118.4604537,Poke Place
8693,34.15450423,-118.459559,Sit 'n Sleep,34.15227882,-118.458782,Mattress Store
8694,34.15450423,-118.459559,Buvette,34.152874,-118.45987,Wine Bar
8695,34.15450423,-118.459559,Sushi Mac,34.15270926,-118.4608686,Sushi Restaurant
8696,34.15450423,-118.459559,Sonny's Amazing Italian Ices & Cremes,34.15242894,-118.4610016,Ice Cream Shop
8697,34.15450423,-118.459559,SUBWAY,34.15326061,-118.4613813,Sandwich Place
8698,34.15450423,-118.459559,Panzanella Ristorante,34.15237593,-118.4583574,Italian Restaurant
8699,34.15450423,-118.459559,Crystal City,34.152659,-118.459974,Lighting Store
8700,34.15450423,-118.459559,Tortoni,34.152849,-118.461444,Café
8701,34.15450423,-118.459559,Sherman Oaks Plaza,34.15270896,-118.4604693,Shopping Mall
8702,34.15450423,-118.459559,Salvemini's Italian Kitchen,34.15257099,-118.460567,Italian Restaurant
8703,34.15450423,-118.459559,CACTUS ON THE BOULEVARD,34.15290709,-118.4610329,Mexican Restaurant
8704,34.15450423,-118.459559,Hyde Park Entertainment,34.152464,-118.459274,Office
8705,34.15450423,-118.459559,Alive Fitness,34.152318,-118.458815,Gym
8706,34.15450423,-118.459559,Wishful Massage,34.1524221,-118.4610028,Massage Studio
8707,34.15450423,-118.459559,Joe’s Pizza,34.152486,-118.460782,Pizza Place
8708,34.15450423,-118.459559,Kao Cafe,34.15309958,-118.4614363,Thai Restaurant
8709,34.15450423,-118.459559,Sofa Design Gallery,34.152557,-118.460116,Other Repair Shop
8710,34.15450423,-118.459559,In LA Furniture,34.1526284,-118.4601534,Furniture / Home Store
8711,34.15450423,-118.459559,Bedder Mattress,34.152741,-118.458326,Mattress Store
8712,34.15450423,-118.459559,Hair Palace,34.15307999,-118.4600296,Salon / Barbershop
8713,34.15450423,-118.459559,Kung Pao Bistro,34.15295643,-118.4604713,Chinese Restaurant
8714,34.15450423,-118.459559,Got Muscle?,34.15243393,-118.4589254,Health Food Store
8715,34.15450423,-118.459559,Vinita's Beauty & Threading Studio,34.15272211,-118.4607436,Cosmetics Shop
8716,34.15450423,-118.459559,Young Attitudes Salon,34.153265,-118.461491,Salon / Barbershop
8717,34.15450423,-118.459559,Blanks Studios,34.15264893,-118.4610291,Gym / Fitness Center
8718,34.15450423,-118.459559,My Perfume Maker,34.152885,-118.46131,Cosmetics Shop
8719,34.15450423,-118.459559,Helens Hair,34.153052,-118.46047,Salon / Barbershop
8720,34.15450423,-118.459559,The Premier on Moorpark Gym,34.153791,-118.459833,Gym / Fitness Center
8721,34.15450423,-118.459559,protein for pets,34.152775,-118.460735,Pet Store
8722,34.15450423,-118.459559,Premiere At moorpark Gym,34.15399,-118.46026,Residential Building (Apartment / Condo)
8723,34.15450423,-118.459559,Metro 150 E (ventura/noble),34.152942,-118.461409,Bus Line
8724,34.15450423,-118.459559,Picante Peruvian Restaurante,34.15286016,-118.4614885,Latin American Restaurant
8725,34.15450423,-118.459559,LaBrot Lounge,34.15358797,-118.4586888,Residential Building (Apartment / Condo)
8726,34.15450423,-118.459559,Vivian's Nail shop,34.152486,-118.460782,Nail Salon
8727,34.15450423,-118.459559,Underland,34.154009,-118.458277,Other Great Outdoors
8728,34.15450423,-118.459559,Sherman Oaks Smile Center,34.15256,-118.460642,Dentist's Office
8729,34.15450423,-118.459559,Paw Rehab,34.152239,-118.459034,Pet Service
8730,34.15450423,-118.459559,So Cal Self Storage - McGee's Closet,34.153426,-118.46211,Shop & Service
8731,34.15450423,-118.459559,Healthy Wok,34.15273639,-118.4602571,Chinese Restaurant
8732,34.15450423,-118.459559,Domencio Fragomeno Tailoring,34.153088,-118.46066,Miscellaneous Shop
8733,34.15450423,-118.459559,MTA 150/240 E (Noble),34.15342817,-118.4613637,Bus Line
8734,34.15450423,-118.459559,Bangkok Thai Massage,34.152874,-118.459055,Massage Studio
8735,34.15450423,-118.459559,Shut Eye Sleep Shops - Sherman Oaks,34.15222549,-118.4589081,Home Service
8736,34.15450423,-118.459559,Lynn's Nails,34.152964,-118.459837,Salon / Barbershop
8737,34.15450423,-118.459559,Beeta Salon,34.153084,-118.460146,Salon / Barbershop
8738,34.15450423,-118.459559,Fashion Nails,34.152874,-118.459055,Nail Salon
8739,34.15450423,-118.459559,Diamond Dental,34.15281389,-118.4602471,Dentist's Office
8740,34.15450423,-118.459559,Camerons Garage,34.154434,-118.459188,Sports Bar
8741,34.15450423,-118.459559,Carl's Jr.,34.15330661,-118.4615633,Fast Food Restaurant
8742,34.15450423,-118.459559,Boudoir Nail Spa,34.15247286,-118.458763,Salon / Barbershop
8743,34.15450423,-118.459559,Tochal Market,34.152777,-118.460107,Grocery Store
8744,34.15450423,-118.459559,Venitas,34.152727,-118.460715,Cosmetics Shop
8745,34.15450423,-118.459559,Boudior,34.152589,-118.459001,Nail Salon
8746,34.15450423,-118.459559,Picante,34.152888,-118.461217,Restaurant
8747,34.15450423,-118.459559,Heaven Scent Flower Shop,34.15296435,-118.4606946,Comedy Club
8748,34.15450423,-118.459559,Chapter 12 AA Meeting,34.15264677,-118.4606793,Building
8749,34.15450423,-118.459559,Kristeen LaBrot events,34.153651,-118.458926,Office
8750,34.15450423,-118.459559,Lime Lite,34.152892,-118.460706,Dessert Shop
8751,34.15450423,-118.459559,California Pita and Grill II,34.15333176,-118.4615021,Food
8752,34.15450423,-118.459559,Vision Films Inc.,34.152835,-118.458817,Office
8753,34.15450423,-118.459559,Nannyville,34.155515,-118.457642,Residential Building (Apartment / Condo)
8754,34.15450423,-118.459559,Dollard House Sports Bar & Grill,34.154869,-118.461134,Sports Bar
8755,34.15450423,-118.459559,Sam & Joannes,34.15381241,-118.4609909,Residential Building (Apartment / Condo)
8756,34.15450423,-118.459559,Mike's Shoe Repair,34.152997,-118.460827,Design Studio
8757,34.15450423,-118.459559,S.E.A.L. Systems,34.1531738,-118.4603547,Tech Startup
8758,34.15450423,-118.459559,VaynerMedia LA HQ,34.15273465,-118.4600225,Tech Startup
8759,34.15450423,-118.459559,Marine M Salon Studio,34.152459,-118.460771,Salon / Barbershop
8760,34.15450423,-118.459559,The Hype Agency - West Coast Office,34.15228803,-118.459326,Office
8761,34.15450423,-118.459559,Caputo's,34.153389,-118.46232,Salon / Barbershop
8762,34.15450423,-118.459559,Glidden Professional,34.15228307,-118.4587634,Arts & Crafts Store
8763,34.15450423,-118.459559,The Boudoir by Heidi,34.152835,-118.458817,Miscellaneous Shop
8764,34.15450423,-118.459559,Villa Nicola,34.15296,-118.458157,Conference Room
8765,34.15450423,-118.459559,Talpa Media,34.15271506,-118.4598922,General Entertainment
8766,34.22857354,-118.2469492,Ace Hardware,34.227951,-118.246963,Hardware Store
8767,34.22857354,-118.2469492,Chadolpoong,34.228601,-118.246686,Korean Restaurant
8768,34.22857354,-118.2469492,Walgreens,34.2275332,-118.245092,Pharmacy
8769,34.22857354,-118.2469492,7-Eleven,34.227675,-118.246071,Grocery Store
8770,34.22857354,-118.2469492,Options For Youth,34.22850042,-118.2467206,High School
8771,34.22857354,-118.2469492,Shell,34.2277402,-118.246156,Gas Station
8772,34.22857354,-118.2469492,Ace,34.227895,-118.247031,Hardware Store
8773,34.22857354,-118.2469492,Tofu Love,34.22860091,-118.2466554,Korean Restaurant
8774,34.22857354,-118.2469492,Bank of America,34.2292131,-118.247876,Bank
8775,34.22857354,-118.2469492,Wienerschnitzel,34.22891492,-118.2479112,Hot Dog Joint
8776,34.22857354,-118.2469492,Wells Fargo Bank,34.2295623,-118.2490762,Bank
8777,34.22857354,-118.2469492,VONS,34.2311536,-118.2501581,Grocery Store
8778,34.22857354,-118.2469492,Furai Chicken,34.228573,-118.246577,Fried Chicken Joint
8779,34.22857354,-118.2469492,The Uptown Spa,34.229699,-118.248187,Nail Salon
8780,34.22857354,-118.2469492,han kook market,34.2296524,-118.2482376,Korean Restaurant
8781,34.22857354,-118.2469492,Nanuri Snack,34.228042,-118.245929,Korean Restaurant
8782,34.22857354,-118.2469492,Bob Smith Toyota Christmas Tree Lot,34.227353,-118.245492,Garden Center
8783,34.22857354,-118.2469492,Christie's Liquor,34.22760006,-118.2457212,Liquor Store
8784,34.22857354,-118.2469492,Crescenta Valley Mini Storage,34.2271342,-118.2464122,Storage Facility
8785,34.22857354,-118.2469492,Le Bon Patissier,34.22750479,-118.2453346,Bakery
8786,34.22857354,-118.2469492,KeyMe Locksmiths,34.23096848,-118.2498169,Locksmith
8787,34.22857354,-118.2469492,Crescenta Valley High School,34.2232472,-118.2434827,High School
8788,34.22857354,-118.2469492,Byblos Mediterranean Bakery,34.22647524,-118.2438977,Kebab Restaurant
8789,34.22857354,-118.2469492,Dr. Richard A Collins,34.229382,-118.247455,Doctor's Office
8790,34.22857354,-118.2469492,La Vie Salon,34.22893,-118.2483,Salon / Barbershop
8791,34.22857354,-118.2469492,United Hair Cutters,34.229674,-118.248129,Salon / Barbershop
8792,34.22857354,-118.2469492,US Post Office,34.2307764,-118.251111,Post Office
8793,34.22857354,-118.2469492,Scanning Nations,34.2289872,-118.2469324,Business Service
8794,34.22857354,-118.2469492,Shred Nations,34.2289872,-118.2469324,Business Service
8795,34.22857354,-118.2469492,Five Two Patio,34.2301049,-118.2490428,Korean Restaurant
8796,34.22857354,-118.2469492,Office Depot,34.2266894,-118.2452899,Paper / Office Supplies Store
8797,34.22857354,-118.2469492,C & Y Massage,34.22968292,-118.2481232,Massage Studio
8798,34.22857354,-118.2469492,C2 Education,34.228459,-118.246191,College Academic Building
8799,34.22857354,-118.2469492,Coinstar,34.231215,-118.25021,Bank
8800,34.22857354,-118.2469492,LACoFD Station 63,34.227855,-118.243981,Fire Station
8801,34.22857354,-118.2469492,Salon Andalucia,34.22855973,-118.2463968,Salon / Barbershop
8802,34.22857354,-118.2469492,The Lady Nails Beauty Spa,34.230015,-118.2491,Nail Salon
8803,34.22857354,-118.2469492,U.S. Bank ATM,34.23078156,-118.2488861,ATM
8804,34.22857354,-118.2469492,Altura Gardens Gym & Fitness Center,34.22518797,-118.2494559,Gym / Fitness Center
8805,34.22857354,-118.2469492,Myung Dong Tofu House,34.229946,-118.248992,Korean Restaurant
8806,34.22857354,-118.2469492,Pet Star,34.229967,-118.2499,Pet Store
8807,34.22857354,-118.2469492,Crescenta Valley Veterinary Hospital,34.23056513,-118.250699,Veterinarian
8808,34.22857354,-118.2469492,Elle Bella Spa,34.226253,-118.243842,Spa
8809,34.22857354,-118.2469492,Growing Trees Chinese Academy,34.2293246,-118.2474974,Language School
8810,34.22857354,-118.2469492,Chase Bank,34.227008,-118.244046,Bank
8811,34.22857354,-118.2469492,U.S. Bank,34.23114777,-118.2502213,Bank
8812,34.22857354,-118.2469492,Deli Sis,34.22844508,-118.2462573,Sandwich Place
8813,34.22857354,-118.2469492,Juice It Up!,34.230087,-118.24916,Juice Bar
8814,34.22857354,-118.2469492,Kirby's Rumpus Room,34.230714,-118.242349,Lounge
8815,34.22857354,-118.2469492,Quest Diagnostics,34.231235,-118.250473,Medical Lab
8816,34.22857354,-118.2469492,Ka-San Korean BBQ,34.22862813,-118.2466333,Korean Restaurant
8817,34.22857354,-118.2469492,Big Apple Delicatessen,34.22859192,-118.2465363,Deli / Bodega
8818,34.22857354,-118.2469492,Kim Sun Young Beauty Salon,34.228108,-118.245615,Salon / Barbershop
8819,34.22857354,-118.2469492,Studio RAWR,34.22815323,-118.2456131,Nail Salon
8820,34.22857354,-118.2469492,Spiral Path Yoga Center,34.228958,-118.246907,Community Center
8821,34.22857354,-118.2469492,HI STAR AUTO SALES,34.23288727,-118.2533417,Auto Dealership
8822,34.22857354,-118.2469492,3-2-1- Acting Studios,34.22956835,-118.2475193,Trade School
8823,34.22857354,-118.2469492,Modella Uniforms,34.22924343,-118.2477379,Clothing Store
8824,34.22857354,-118.2469492,Goodwill Donation Center,34.225852,-118.243147,Thrift / Vintage Store
8825,34.22857354,-118.2469492,House of Joy,34.22984088,-118.2495495,Chinese Restaurant
8826,34.22857354,-118.2469492,Amy's Nails Place,34.225652,-118.242685,Nail Salon
8827,34.22857354,-118.2469492,Advance Auto,34.22951129,-118.2493703,Automotive Shop
8828,34.22857354,-118.2469492,"Catherine Stockinger, D.C.",34.228108,-118.245615,Medical Center
8829,34.22857354,-118.2469492,cresenta valley towing,34.22724152,-118.2463379,Automotive Shop
8830,34.22857354,-118.2469492,Sam's Auto Clinic,34.2264246,-118.2446537,Automotive Shop
8831,34.22857354,-118.2469492,Yuya Spa,34.229149,-118.24683,Cosmetics Shop
8832,34.22857354,-118.2469492,Seoul Academy Of Music,34.229149,-118.24683,Music Store
8833,34.22857354,-118.2469492,Dr. Kanda DDS,34.22782836,-118.2456698,Dentist's Office
8834,34.22857354,-118.2469492,Dr. Barton Conroy,34.20316696,-118.2241974,Dentist's Office
8835,34.22857354,-118.2469492,Edible Arrangements,34.238978,-118.264861,Flower Shop
8836,34.22857354,-118.2469492,Muldoon's Country Butchers,34.22859192,-118.2465363,Deli / Bodega
8837,34.22857354,-118.2469492,"David H. Mortensen, D.C.",34.228108,-118.245615,Chiropractor
8838,34.22857354,-118.2469492,Crescenta Valley Chamber of Commerce,34.229382,-118.247455,Office
8839,34.22857354,-118.2469492,Oriental Massage,34.22842789,-118.2478409,Massage Studio
8840,34.22857354,-118.2469492,Playhouse 4 Kids,34.229226,-118.246809,Event Space
8841,34.22857354,-118.2469492,Coco's Bakery Restaurant,34.05476379,-118.3823929,American Restaurant
8842,34.22857354,-118.2469492,Caliber Collision,34.23121267,-118.2507741,Automotive Shop
8843,34.22857354,-118.2469492,The Firehouse,34.22623668,-118.2510834,Event Space
8844,34.22857354,-118.2469492,Kimchi Kitchen,34.22912216,-118.2471771,Korean Restaurant
8845,34.22857354,-118.2469492,The Villiage Center At La Crescenta,34.23022639,-118.2489995,Shopping Plaza
8846,34.22857354,-118.2469492,Snack Corner,34.228095,-118.245791,Asian Restaurant
8847,34.22857354,-118.2469492,H&H Flatheads,34.226074,-118.244516,Automotive Shop
8848,34.22857354,-118.2469492,Allstate Auto Repair,34.23253745,-118.2540435,Automotive Shop
8849,34.22857354,-118.2469492,Mare,34.226072,-118.242618,Boutique
8850,34.22857354,-118.2469492,Redbox,34.23024,-118.24973,Video Store
8851,34.22857354,-118.2469492,Valentine Hair Studio,34.23761749,-118.261116,Salon / Barbershop
8852,34.22857354,-118.2469492,Pedrini music,34.225626,-118.242852,Music Store
8853,34.22857354,-118.2469492,Ray's Barber Shop,34.23012543,-118.2500916,Salon / Barbershop
8854,34.22857354,-118.2469492,Cutters - Hair Salon,34.225863,-118.242323,Salon / Barbershop
8855,34.22857354,-118.2469492,"Toro's Lawnmower, Garden & Chain Saw Center",34.23016596,-118.2501894,Hardware Store
8856,34.22857354,-118.2469492,Foothill Door & Window,34.2259699,-118.24233,Hardware Store
8857,33.95744085,-118.4391679,La Playa,33.9572019,-118.4406778,Residential Building (Apartment / Condo)
8858,33.95744085,-118.4391679,Playa West Automotive,33.95813837,-118.4389236,Automotive Shop
8859,33.95744085,-118.4391679,THE GOOD PIZZA,33.95879006,-118.4381795,Pizza Place
8860,33.95744085,-118.4391679,H&R Block,33.95861224,-118.4388053,Financial or Legal Service
8861,33.95744085,-118.4391679,Dales Jr. Market,33.95898424,-118.4378866,Liquor Store
8862,33.95744085,-118.4391679,Playa Pharmacy,33.9586951,-118.4386307,Pharmacy
8863,33.95744085,-118.4391679,Yum Yum Donuts,33.95854168,-118.4388375,Donut Shop
8864,33.95744085,-118.4391679,SUBWAY,33.95864314,-118.4386943,Sandwich Place
8865,33.95744085,-118.4391679,Playa Postal Center,33.95883546,-118.4381975,Shipping Store
8866,33.95744085,-118.4391679,Vacant Lot,33.95608695,-118.4375406,Park
8867,33.95744085,-118.4391679,Playa del Rey Center,33.95871264,-118.4382125,Miscellaneous Shop
8868,33.95744085,-118.4391679,Shred Nations,33.95883179,-118.438118,Business Service
8869,33.95744085,-118.4391679,Sparkles Laundry,33.95878189,-118.4379747,Laundromat
8870,33.95744085,-118.4391679,Beauty Shack,33.95878983,-118.4382172,Salon / Barbershop
8871,33.95744085,-118.4391679,Brea Yoshihome,33.95822588,-118.4379615,Residential Building (Apartment / Condo)
8872,33.95744085,-118.4391679,Mike's Liquor Market,33.95898127,-118.4377733,Liquor Store
8873,33.95744085,-118.4391679,Sabrina & Caitlin's Palace,33.95894142,-118.4388456,Residential Building (Apartment / Condo)
8874,33.95744085,-118.4391679,Sherri Romero: Allstate Insurance,33.958752,-118.438464,Financial or Legal Service
8875,33.95744085,-118.4391679,Mariposa at Playa del Rey Apartments,33.95507,-118.44068,Building
8876,33.95744085,-118.4391679,Law Offices of Cathe L. Caraway-Howard,33.95663504,-118.4360392,Financial or Legal Service
8877,33.95744085,-118.4391679,Real Fitness,33.95647,-118.4421,Gym / Fitness Center
8878,33.95744085,-118.4391679,Diane's Nails & Spa,33.958752,-118.438464,Cosmetics Shop
8879,33.95744085,-118.4391679,Del Rey Optometry,33.95596062,-118.442424,Optical Shop
8880,33.95744085,-118.4391679,ARCO,33.95973885,-118.4360572,Gas Station
8881,33.95744085,-118.4391679,Tandoor A India,33.95720599,-118.4428078,Indian Restaurant
8882,33.95744085,-118.4391679,Del Rey Deli Co,33.95609883,-118.4425447,Deli / Bodega
8883,33.95744085,-118.4391679,Del Rey Club Apartments - Bldg. A,33.958955,-118.436054,Residential Building (Apartment / Condo)
8884,33.95744085,-118.4391679,Hacienda Playa,33.95690756,-118.4430758,Mexican Restaurant
8885,33.95744085,-118.4391679,Sparkling Cleaners,33.958752,-118.438464,Laundry Service
8886,33.95744085,-118.4391679,Knights of Columbus,33.959365,-118.436986,Event Space
8887,33.95744085,-118.4391679,RF Training,33.95670319,-118.4422836,Gym
8888,33.95744085,-118.4391679,Wiffe Ball Stadium,33.95798874,-118.4403152,Baseball Field
8889,33.95744085,-118.4391679,Del Rey Club Fitness Center,33.95869827,-118.4363632,Gym / Fitness Center
8890,33.95744085,-118.4391679,Adam's Clean Clothery,33.95708247,-118.4357731,Laundry Service
8891,33.95744085,-118.4391679,Pacific Cove,33.954155,-118.438757,Residential Building (Apartment / Condo)
8892,33.95744085,-118.4391679,locksmith Playa del Rey,33.95543289,-118.4369354,Hardware Store
8893,33.95744085,-118.4391679,Bea's Trees Christmas Tree Lot,33.95976,-118.436226,Flower Shop
8894,33.95744085,-118.4391679,Howe Market,33.95613808,-118.4425631,Grocery Store
8895,33.95744085,-118.4391679,Hank's Pizza,33.95621145,-118.4428081,Pizza Place
8896,33.95744085,-118.4391679,My Secret Lair,33.958154,-118.439814,Speakeasy
8897,33.95744085,-118.4391679,Nails del Rey,33.95515748,-118.4414295,Nail Salon
8898,33.95744085,-118.4391679,Sparkling Coin Laundry,33.958752,-118.438464,Laundry Service
8899,33.95744085,-118.4391679,Del Rey Dental,33.95715964,-118.4425459,Dentist's Office
8900,33.95744085,-118.4391679,Del Dental Group - Dr. Julia S. Fattahi,33.959421,-118.436738,Dentist's Office
8901,33.95744085,-118.4391679,Hayward Kickboxing,33.95701367,-118.4424049,Athletics & Sports
8902,33.95744085,-118.4391679,Feingold's Fitness Center,33.957027,-118.435655,Gym
8903,33.95744085,-118.4391679,Charles Von Der Ahe Building,33.95643174,-118.4391822,College Administrative Building
8904,33.95744085,-118.4391679,Playa's Pita,33.95601301,-118.4425153,Mediterranean Restaurant
8905,33.95744085,-118.4391679,Green City Collective,33.95695877,-118.443161,Marijuana Dispensary
8906,33.95744085,-118.4391679,Massage For Your Health,33.957012,-118.442451,Massage Studio
8907,33.95744085,-118.4391679,Mobil,33.95653865,-118.4428822,Gas Station
8908,33.95744085,-118.4391679,HomeFed Office Building,33.959142,-118.43728,Office
8909,33.95744085,-118.4391679,8306 Manchester Ave,33.956781,-118.440502,Residential Building (Apartment / Condo)
8910,33.95744085,-118.4391679,The Playa West,33.95823696,-118.4388855,Parking
8911,33.95744085,-118.4391679,Manchester and Delgany,33.957722,-118.440115,Other Great Outdoors
8912,33.95744085,-118.4391679,Archstone PDR Fitness Center,33.95508194,-118.4406967,Gym / Fitness Center
8913,33.95744085,-118.4391679,Monty's Airport Cleaners,33.95677567,-118.4423218,Laundry Service
8914,33.95744085,-118.4391679,carpet cleaning playa del rey,33.95416641,-118.437561,Hardware Store
8915,33.95744085,-118.4391679,Ballerini Cooley Studios,33.96019809,-118.437295,Photography Lab
8916,33.95744085,-118.4391679,Magic Nails,33.956701,-118.442219,Nail Salon
8917,33.95744085,-118.4391679,Michele Sylvester Photography,33.95571504,-118.4412442,Photography Lab
8918,33.95744085,-118.4391679,Del Rey Manor,33.95637598,-118.4359163,Residential Building (Apartment / Condo)
8919,33.95744085,-118.4391679,Café Bohème,33.95679,-118.44237,Coffee Shop
8920,33.95744085,-118.4391679,Vegin' Out,33.9592514,-118.4372559,Food
8921,33.95744085,-118.4391679,Zhou Piano Studio,33.955605,-118.437654,Music School
8922,33.95744085,-118.4391679,Milestone Educational Therapy,33.959097,-118.437322,Building
8923,33.95744085,-118.4391679,Sunsara Spa,33.959083,-118.437093,Spa
8924,33.95744085,-118.4391679,El Segundo Library,33.95744113,-118.4360563,College Library
8925,33.95744085,-118.4391679,Aussie Inc. US Headquarters,33.957009,-118.443079,Office
